cod_BCN,year,muni_string,cut02,cut82,cut92,gini,fgt0
16301.0,1992.0,San Carlos,8416,416,8416,0.65606018,0.45946217
16301.0,2002.0,San Carlos,8416,416,8416,0.62336644,0.26887602
16301.0,2017.0,San Carlos,8416,416,8416,0.3803181355466427,0.13799042
16302.0,1982.0,Coihueco,8405,419,8405,0.6085758,0.6079993
16302.0,1992.0,Coihueco,8405,419,8405,0.64026703,0.42465648
16302.0,2002.0,Coihueco,8405,419,8405,0.61342763,0.28618857
16302.0,2017.0,Coihueco,8405,419,8405,0.3686934313297249,0.22031088
16303.0,1982.0,Ñiquén,8409,417,8409,0.5923387,0.5776784
16303.0,1992.0,Ñiquén,8409,417,8409,0.62637967,0.41501975
16303.0,2002.0,Ñiquén,8409,417,8409,0.59609935,0.26213337
16303.0,2017.0,Ñiquén,8409,417,8409,0.35194603890656423,0.19943576
16304.0,1982.0,San Fabián,8417,418,8417,0.605056,0.6357301
16304.0,1992.0,San Fabián,8417,418,8417,0.64459256,0.4715417
16304.0,2002.0,San Fabián,8417,418,8417,0.62084728,0.27644794
16304.0,2017.0,San Fabián,8417,418,8417,0.3729284828275025,0.13765151
16305.0,1982.0,San Nicolás,8419,434,8419,0.5974134,0.5969921
16305.0,1992.0,San Nicolás,8419,434,8419,0.6290749,0.44703776
16305.0,2002.0,San Nicolás,8419,434,8419,0.59899044,0.28576338
16305.0,2017.0,San Nicolás,8419,434,8419,0.37155385234559163,0.14310729
