cut2026,year,muni_string,cut82,cut92,cut02,gini,fgt0
10305,1992,Río Negro,530,10305,10305,0.63836673,0.3888083
10305,2002,Río Negro,530,10305,10305,0.62170625,0.21036224
10305,2017,Río Negro,530,10305,10305,0.4009005392902637,0.15314492
10306,1982,San Juan de la Costa,531,10306,10306,0.6000186,0.6347286
10306,1992,San Juan de la Costa,531,10306,10306,0.61539271,0.41464475
10306,2002,San Juan de la Costa,531,10306,10306,0.60056681,0.23667684
10306,2017,San Juan de la Costa,531,10306,10306,0.4051160294361981,0.32140196
10307,1982,San Pablo,526,10307,10307,0.609328,0.6137895
10307,1992,San Pablo,526,10307,10307,0.62441935,0.38244815
10307,2002,San Pablo,526,10307,10307,0.61571879,0.21867046
10307,2017,San Pablo,526,10307,10307,0.4127614073844348,0.16609207
10401,1982,Chaitén,560,10401,10401,0.5878894,0.647733
10401,1992,Chaitén,560,10401,10401,0.61382793,0.38901607
10401,2002,Chaitén,560,10401,10401,0.62357545,0.20545268
10401,2017,Chaitén,560,10401,10401,0.428734131499229,0.12169462
10402,1982,Futaleufú,562,10402,10402,0.6273357,0.5993255
10402,1992,Futaleufú,562,10402,10402,0.61815254,0.3680065
10402,2002,Futaleufú,562,10402,10402,0.62601684,0.20169817
10402,2017,Futaleufú,562,10402,10402,0.4067898312239023,0.10714858
10403,1982,Hualaihué,561,10403,10403,0.5884305,0.6836319
10403,1992,Hualaihué,561,10403,10403,0.61127139,0.36464332
10403,2002,Hualaihué,561,10403,10403,0.60609552,0.21724667
10403,2017,Hualaihué,561,10403,10403,0.4047330996259427,0.16991809
10404,1982,Palena,563,10404,10404,0.6234794,0.4717533
10404,1992,Palena,563,10404,10404,0.66109277,0.3094358
10404,2002,Palena,563,10404,10404,0.6230007,0.15653464
10404,2017,Palena,563,10404,10404,0.423248842080788,0.09957714
11101,1982,Coyhaique,565,11101,11101,0.6483113,0.4884678
11101,1992,Coyhaique,565,11101,11101,0.65446125,0.316269
11101,2002,Coyhaique,565,11101,11101,0.63990863,0.13826545
11101,2017,Coyhaique,565,11101,11101,0.41078742926252,0.02783752
11102,1982,Lago Verde,566,11102,11102,0.6174853,0.4510197
11102,1992,Lago Verde,566,11102,11102,0.64653212,0.28531603
11102,2002,Lago Verde,566,11102,11102,0.62029728,0.1238115
11102,2017,Lago Verde,566,11102,11102,0.4042488587249937,0.12039172
11201,1982,Aysén,570,11201,11201,0.6137137,0.4818234
11201,1992,Aysén,570,11201,11201,0.63539112,0.31421998
11201,2002,Aysén,570,11201,11201,0.62102681,0.15904626
11201,2017,Aysén,570,11201,11201,0.3908628826352414,0.06808502
11202,1982,Cisnes,571,11202,11202,0.6256326,0.4283313
11202,1992,Cisnes,571,11202,11202,0.63892706,0.28687534
11202,2002,Cisnes,571,11202,11202,0.62478662,0.13228646
11202,2017,Cisnes,571,11202,11202,0.4178854592569281,0.06501931
11203,1982,Guaitecas,572,11203,11203,0.5948784,0.4411476
11203,1992,Guaitecas,572,11203,11203,0.60121655,0.18874242
11203,2002,Guaitecas,572,11203,11203,0.60365774,0.21104715
11203,2017,Guaitecas,572,11203,11203,0.382372110520864,0.12203723
11301,1982,Cochrane,580,11301,11301,0.6269954,0.474462
11301,1992,Cochrane,580,11301,11301,0.64675177,0.35940858
11301,2002,Cochrane,580,11301,11301,0.62367481,0.18288244
11301,2017,Cochrane,580,11301,11301,0.3940921594739643,0.05884153
11302,1982,O'Higgins,581,11302,11302,0.6241981,0.3034646
11302,1992,O'Higgins,581,11302,11302,0.60969202,0.25434461
11302,2002,O'Higgins,581,11302,11302,0.60567575,0.086486
11302,2017,O'Higgins,581,11302,11302,0.436017110827632,0.08205023
11303,1982,Tortel,582,11303,11303,0.6218911,0.3464097
11303,1992,Tortel,582,11303,11303,0.68479041,0.45402408
11303,2002,Tortel,582,11303,11303,0.63566012,0.15858246
11303,2017,Tortel,582,11303,11303,0.4722842751303002,0.14457947
11401,1982,Chile Chico,575,11401,11401,0.6376457,0.5708922
11401,1992,Chile Chico,575,11401,11401,0.6516537,0.30907556
11401,2002,Chile Chico,575,11401,11401,0.6203069,0.157013
11401,2017,Chile Chico,575,11401,11401,0.4190611117820952,0.05257007
11402,1982,Río Ibáñez,576,11402,11402,0.6163367,0.5289969
11402,1992,Río Ibáñez,576,11402,11402,0.64810323,0.28032696
11402,2002,Río Ibáñez,576,11402,11402,0.61280415,0.14766538
11402,2017,Río Ibáñez,576,11402,11402,0.4361923242540552,0.06549319
12101,1982,Punta Arenas,590,12101,12101,0.6111174,0.3521568
12101,1992,Punta Arenas,590,12101,12101,0.63668619,0.23816703
12101,2002,Punta Arenas,590,12101,12101,0.61730911,0.10465675
12101,2017,Punta Arenas,590,12101,12101,0.3672022939302068,0.02074918
12102,1982,Laguna Blanca,592,12102,12102,0.6090294,0.1274358
12102,1992,Laguna Blanca,592,12102,12102,0.69301915,0.17053523
12102,2002,Laguna Blanca,592,12102,12102,0.6133319,0.0659193
12102,2017,Laguna Blanca,592,12102,12102,0.443125581591316,0.02925657
12103,1982,Río Verde,591,12103,12103,0.6032189,0.126284
12103,1992,Río Verde,591,12103,12103,0.66085325,0.05236514
12103,2002,Río Verde,591,12103,12103,0.62410663,0.05067696
12103,2017,Río Verde,591,12103,12103,0.4572844473674979,0.00715318
12104,1982,San Gregorio,593,12104,12104,0.6093495,0.1141503
12104,1992,San Gregorio,593,12104,12104,0.66707226,0.07086622
12104,2002,San Gregorio,593,12104,12104,0.59990394,0.05853444
12104,2017,San Gregorio,593,12104,12104,0.398367234772103,0.01344931
12201,1982,Cabo de Hornos,600,12201,12201,0.60276,0.2893793
12201,1992,Cabo de Hornos,600,12201,12201,0.60980724,0.2913603
12201,2002,Cabo de Hornos,600,12201,12201,0.59419747,0.1198861
12201,2017,Cabo de Hornos,600,12201,12201,0.3660842568284828,0.02946632
12202,1982,Antártica,601,12202,12202,,
12202,1992,Antártica,601,12202,12202,0.55617205,0.09494901
12202,2002,Antártica,601,12202,12202,0.54192799,0.01742059
12202,2017,Antártica,601,12202,12202,0.2903937682093732,33.74999999999999
12301,1982,Porvenir,595,12301,12301,0.6055699,0.3727156
12301,1992,Porvenir,595,12301,12301,0.67626107,0.27537404
12301,2002,Porvenir,595,12301,12301,0.62106746,0.10899779
12301,2017,Porvenir,595,12301,12301,0.3778198799816317,0.02104077
12302,1982,Primavera,596,12302,12302,0.608799,0.073025
12302,1992,Primavera,596,12302,12302,0.62452481,0.07714854
12302,2002,Primavera,596,12302,12302,0.60577563,0.06500497
12302,2017,Primavera,596,12302,12302,0.4373372654616591,0.0232769
12303,1982,Timaukel,597,12303,12303,0.5919572,0.1472406
12303,1992,Timaukel,597,12303,12303,0.68043259,0.20844279
12303,2002,Timaukel,597,12303,12303,0.57955655,0.05010107
12303,2017,Timaukel,597,12303,12303,0.4364562017237828,0.00403033
12401,1982,Natales,585,12401,12401,0.618533,0.53729
12401,1992,Natales,585,12401,12401,0.62721304,0.3279684
12401,2002,Natales,585,12401,12401,0.61560817,0.15901227
12401,2017,Natales,585,12401,12401,0.3743154192863333,0.02325635
12402,1982,Torres del Paine,586,12402,12402,0.5934682,0.1395399
12402,1992,Torres del Paine,586,12402,12402,0.6414668,0.06143488
12402,2002,Torres del Paine,586,12402,12402,0.59718794,0.05550188
12402,2017,Torres del Paine,586,12402,12402,0.4340998922541071,0.00317063
13101,1982,Santiago,605,13101,13101,0.6148095,0.4120666
13101,1992,Santiago,605,13101,13101,0.64902589,0.19405277
13101,2002,Santiago,605,13101,13101,0.62294158,0.07615803
13101,2017,Santiago,605,13101,13101,0.4087986114268591,0.04084826
13102,1982,Cerrillos,629,13102,13102,0.5833079,0.5208768
13102,1992,Cerrillos,629,13102,13102,0.6381945,0.33621255
13102,2002,Cerrillos,629,13102,13102,0.61252173,0.15559478
13102,2017,Cerrillos,629,13102,13102,0.3675441409004458,0.06476164
13103,1982,Cerro Navia,634,13103,13103,0.5653915,0.6539543
13103,1992,Cerro Navia,634,13103,13103,0.61677746,0.40703427
13103,2002,Cerro Navia,634,13103,13103,0.59341878,0.20135567
13103,2017,Cerro Navia,634,13103,13103,0.3561086101036867,0.07585763
13104,1982,Conchalí,607,13104,13104,0.5844129,0.5684121
13104,1992,Conchalí,607,13104,13104,0.62250841,0.34525274
13104,2002,Conchalí,607,13104,13104,0.60089323,0.16105049
13104,2017,Conchalí,607,13104,13104,0.3630921257762262,0.07432021
13105,1982,El Bosque,625,13105,13105,0.5949355,0.5850971
13105,1992,El Bosque,625,13105,13105,0.62574368,0.36477142
13105,2002,El Bosque,625,13105,13105,0.60507414,0.18834758
13105,2017,El Bosque,625,13105,13105,0.3618385559162079,0.09584064
13106,1982,Estación Central,628,13106,13106,0.5929094,0.5252522
13106,1992,Estación Central,628,13106,13106,0.6372345,0.30011568
13106,2002,Estación Central,628,13106,13106,0.61090955,0.12738152
13106,2017,Estación Central,628,13106,13106,0.3872107374775706,0.05806934
13107,1982,Huechuraba,608,13107,13107,0.5801581,0.6660829
13107,1992,Huechuraba,608,13107,13107,0.61418984,0.37974629
13107,2002,Huechuraba,608,13107,13107,0.63224627,0.16836046
13107,2017,Huechuraba,608,13107,13107,0.3839202700470743,0.05638061
13108,1982,Independencia,606,13108,13108,0.5985667,0.4484131
13108,1992,Independencia,606,13108,13108,0.63122072,0.25128043
13108,2002,Independencia,606,13108,13108,0.60656025,0.12678131
13108,2017,Independencia,606,13108,13108,0.3782109713261525,0.08502842
13109,1982,La Cisterna,624,13109,13109,0.5993416,0.461255
13109,1992,La Cisterna,624,13109,13109,0.63713907,0.26984486
13109,2002,La Cisterna,624,13109,13109,0.61327159,0.11901361
13109,2017,La Cisterna,624,13109,13109,0.3722551431820226,0.06596486
13110,1982,La Florida,618,13110,13110,0.5966749,0.4933593
13110,1992,La Florida,618,13110,13110,0.62534554,0.28297509
13110,2002,La Florida,618,13110,13110,0.61272468,0.12138372
13110,2017,La Florida,618,13110,13110,0.371383267297283,0.04498058
13111,1982,La Granja,620,13111,13111,0.5795658,0.6122828
13111,1992,La Granja,620,13111,13111,0.61566603,0.37532061
13111,2002,La Granja,620,13111,13111,0.59608781,0.18951685
13111,2017,La Granja,620,13111,13111,0.3608669098259356,0.04751198
13112,1982,La Pintana,621,13112,13112,0.5850836,0.6681876
13112,1992,La Pintana,621,13112,13112,0.60459452,0.40887838
13112,2002,La Pintana,621,13112,13112,0.59246778,0.22218335
13112,2017,La Pintana,621,13112,13112,0.3576440497550638,0.14142132
13113,1982,La Reina,615,13113,13113,0.618863,0.2641179
13113,1992,La Reina,615,13113,13113,0.64276161,0.12063965
13113,2002,La Reina,615,13113,13113,0.62158182,0.04439476
13113,2017,La Reina,615,13113,13113,0.3917503998240127,0.00985902
13114,1982,Las Condes,613,13114,13114,0.6095642,0.1411817
13114,1992,Las Condes,613,13114,13114,0.64413914,0.08330434
13114,2002,Las Condes,613,13114,13114,0.60808347,0.02118711
13114,2017,Las Condes,613,13114,13114,0.4064513718562448,0.00190685
13115,1982,Lo Barnechea,612,13115,13115,0.6550017,0.5247481
13115,1992,Lo Barnechea,612,13115,13115,0.67936653,0.20570656
13115,2002,Lo Barnechea,612,13115,13115,0.63846727,0.04882693
13115,2017,Lo Barnechea,612,13115,13115,0.3945521865050646,0.02842101
13116,1982,Lo Espejo,627,13116,13116,0.571321,0.6225296
13116,1992,Lo Espejo,627,13116,13116,0.61679447,0.39465299
13116,2002,Lo Espejo,627,13116,13116,0.59073252,0.20632237
13116,2017,Lo Espejo,627,13116,13116,0.3572843079928112,0.06686568
13117,1982,Lo Prado,632,13117,13117,0.5875851,0.5744293
13117,1992,Lo Prado,632,13117,13117,0.62575018,0.31422053
13117,2002,Lo Prado,632,13117,13117,0.60303005,0.15979788
13117,2017,Lo Prado,632,13117,13117,0.3619763510057023,0.05778872
13118,1982,Macul,616,13118,13118,0.6114283,0.4405894
13118,1992,Macul,616,13118,13118,0.63827568,0.2366241
13118,2002,Macul,616,13118,13118,0.61765527,0.09757716
13118,2017,Macul,616,13118,13118,0.3797007521081014,0.07454475
13119,1982,Maipú,630,13119,13119,0.5951427,0.4735779
13119,1992,Maipú,630,13119,13119,0.61563528,0.26194881
13119,2002,Maipú,630,13119,13119,0.60009532,0.11871866
13119,2017,Maipú,630,13119,13119,0.3576066893138088,0.02569542
13120,1982,Ñuñoa,614,13120,13120,0.6188646,0.2809245
13120,1992,Ñuñoa,614,13120,13120,0.63253603,0.1279758
13120,2002,Ñuñoa,614,13120,13120,0.61160345,0.04988627
13120,2017,Ñuñoa,614,13120,13120,0.389552601957374,0.00898452
13121,1982,Pedro Aguirre Cerda,626,13121,13121,0.5794429,0.5600354
13121,1992,Pedro Aguirre Cerda,626,13121,13121,0.62576506,0.32853712
13121,2002,Pedro Aguirre Cerda,626,13121,13121,0.59887531,0.16135029
13121,2017,Pedro Aguirre Cerda,626,13121,13121,0.3620722518662907,0.06211479
13122,1982,Peñalolén,617,13122,13122,0.6015942,0.6314315
13122,1992,Peñalolén,617,13122,13122,0.62779759,0.35270204
13122,2002,Peñalolén,617,13122,13122,0.63129607,0.14277219
13122,2017,Peñalolén,617,13122,13122,0.3770040159248665,0.04369371
13123,1982,Providencia,610,13123,13123,0.6136642,0.1466078
13123,1992,Providencia,610,13123,13123,0.6397382,0.06023819
13123,2002,Providencia,610,13123,13123,0.60837747,0.0202333
13123,2017,Providencia,610,13123,13123,0.4094706471330105,0.00431632
13124,1982,Pudahuel,633,13124,13124,0.5535538,0.6191295
13124,1992,Pudahuel,633,13124,13124,0.61444546,0.36049003
13124,2002,Pudahuel,633,13124,13124,0.60242186,0.16228992
13124,2017,Pudahuel,633,13124,13124,0.3602028868251802,0.08245532
13125,1982,Quilicura,636,13125,13125,0.6003879,0.5991415
13125,1992,Quilicura,636,13125,13125,0.61816734,0.36623563
13125,2002,Quilicura,636,13125,13125,0.60640604,0.14203551
13125,2017,Quilicura,636,13125,13125,0.3580234812858311,0.05682917
13126,1982,Quinta Normal,631,13126,13126,0.5948488,0.5374113
13126,1992,Quinta Normal,631,13126,13126,0.63326324,0.30446006
13126,2002,Quinta Normal,631,13126,13126,0.60470096,0.1472899
13126,2017,Quinta Normal,631,13126,13126,0.3663591011010991,0.0372703
13127,1982,Recoleta,609,13127,13127,0.6026267,0.5540634
13127,1992,Recoleta,609,13127,13127,0.6381232,0.32007406
13127,2002,Recoleta,609,13127,13127,0.61167977,0.16508584
13127,2017,Recoleta,609,13127,13127,0.3850664141926056,0.06894474
13128,1982,Renca,635,13128,13128,0.5771797,0.6186006
13128,1992,Renca,635,13128,13128,0.61622561,0.37188332
13128,2002,Renca,635,13128,13128,0.59718975,0.18573442
13128,2017,Renca,635,13128,13128,0.3586697630887209,0.03729648
13129,1982,San Joaquín,619,13129,13129,0.5946165,0.533543
13129,1992,San Joaquín,619,13129,13129,0.62504839,0.29850522
13129,2002,San Joaquín,619,13129,13129,0.60460023,0.14013082
13129,2017,San Joaquín,619,13129,13129,0.3674886201516975,0.05238959
13130,1982,San Miguel,623,13130,13130,0.6197917,0.4234565
13130,1992,San Miguel,623,13130,13130,0.64862746,0.22698603
13130,2002,San Miguel,623,13130,13130,0.62296788,0.09033798
13130,2017,San Miguel,623,13130,13130,0.380541784263569,0.04846963
13131,1982,San Ramón,622,13131,13131,0.5771497,0.6335117
13131,1992,San Ramón,622,13131,13131,0.62142157,0.38715379
13131,2002,San Ramón,622,13131,13131,0.59947766,0.18000541
13131,2017,San Ramón,622,13131,13131,0.3598357891195692,0.04602968
13132,1982,Vitacura,611,13132,13132,0.6000531,0.1054448
13132,1992,Vitacura,611,13132,13132,0.62311487,0.04542588
13132,2002,Vitacura,611,13132,13132,0.59946154,0.00898156
13132,2017,Vitacura,611,13132,13132,0.4217883893871043,0.00134706
13201,1982,Puente Alto,645,13201,13201,0.5927958,0.6133231
13201,1992,Puente Alto,645,13201,13201,0.61617493,0.3172213
13201,2002,Puente Alto,645,13201,13201,0.60196782,0.13660187
13201,2017,Puente Alto,645,13201,13201,0.3601322702434917,0.07293881
13202,1982,Pirque,647,13202,13202,0.6216282,0.4454155
13202,1992,Pirque,647,13202,13202,0.65698579,0.28621486
13202,2002,Pirque,647,13202,13202,0.65305418,0.11010018
13202,2017,Pirque,647,13202,13202,0.4358746733857906,0.04745061
13203,1982,San José de Maipo,646,13203,13203,0.6261775,0.5520276
13203,1992,San José de Maipo,646,13203,13203,0.67471017,0.36479102
13203,2002,San José de Maipo,646,13203,13203,0.64190285,0.13670467
13203,2017,San José de Maipo,646,13203,13203,0.4193950395256964,0.05990317
13301,1982,Colina,640,13301,13301,0.5544729,0.572952
13301,1992,Colina,640,13301,13301,0.62382095,0.33520029
13301,2002,Colina,640,13301,13301,0.65111729,0.18976802
13301,2017,Colina,640,13301,13301,0.4498211851412962,0.06395853
13302,1982,Lampa,641,13302,13302,0.5641381,0.5885394
13302,1992,Lampa,641,13302,13302,0.63491512,0.37087365
13302,2002,Lampa,641,13302,13302,0.63875603,0.20228047
13302,2017,Lampa,641,13302,13302,0.4022313952080415,0.03607469
13303,1982,Tiltil,642,13303,13303,0.6050098,0.4970064
13303,1992,Tiltil,642,13303,13303,0.63408544,0.33183891
13303,2002,Tiltil,642,13303,13303,0.60356508,0.16550337
13303,2017,Tiltil,642,13303,13303,0.3950145892122327,0.0679488
13401,1982,San Bernardo,650,13401,13401,0.5949077,0.6283776
13401,1992,San Bernardo,650,13401,13401,0.63332963,0.32784825
13401,2002,San Bernardo,650,13401,13401,0.618666,0.17167677
13401,2017,San Bernardo,650,13401,13401,0.3735220730364777,0.09424567
13402,1982,Buin,651,13402,13402,0.548997,0.5902529
13402,1992,Buin,651,13402,13402,0.64632479,0.37360091
13402,2002,Buin,651,13402,13402,0.62788687,0.18020258
13402,2017,Buin,651,13402,13402,0.3868276539272784,0.08040875
13403,1982,Calera de Tango,653,13403,13403,0.5505235,0.5260054
13403,1992,Calera de Tango,653,13403,13403,0.64598883,0.28111354
13403,2002,Calera de Tango,653,13403,13403,0.66744697,0.11740526
13403,2017,Calera de Tango,653,13403,13403,0.450313848199422,0.03529564
13404,1982,Paine,652,13404,13404,0.5810848,0.5869437
13404,1992,Paine,652,13404,13404,0.63333291,0.34635097
13404,2002,Paine,652,13404,13404,0.62221757,0.16554789
13404,2017,Paine,652,13404,13404,0.4048371650345921,0.04239802
13501,1982,Melipilla,660,13501,13501,0.5947171,0.5232326
13501,1992,Melipilla,660,13501,13501,0.64129072,0.36220773
13501,2002,Melipilla,660,13501,13501,0.62126622,0.16887163
13501,2017,Melipilla,660,13501,13501,0.3776250208445952,0.05167612
13502,1982,Alhué,663,13502,13502,0.6178035,0.5298697
13502,1992,Alhué,663,13502,13502,0.62380842,0.32719439
13502,2002,Alhué,663,13502,13502,0.6058476,0.20780737
13502,2017,Alhué,663,13502,13502,0.3775646133258486,0.06712937
13503,1982,Curacaví,662,13503,13503,0.6054254,0.5238749
13503,1992,Curacaví,662,13503,13503,0.64473793,0.34914334
13503,2002,Curacaví,662,13503,13503,0.63507859,0.17344557
13503,2017,Curacaví,662,13503,13503,0.412456609722179,0.07438832
13504,1982,María Pinto,661,13504,13504,0.5988985,0.4647852
13504,1992,María Pinto,661,13504,13504,0.62038569,0.35626457
13504,2002,María Pinto,661,13504,13504,0.5994467,0.19258635
13504,2017,María Pinto,661,13504,13504,0.3851376130997622,0.10800503
13505,1982,San Pedro,664,13505,13505,0.6010715,0.4677532
13505,1992,San Pedro,664,13505,13505,0.62078812,0.35589187
13505,2002,San Pedro,664,13505,13505,0.59923207,0.15924694
13505,2017,San Pedro,664,13505,13505,0.3624081549446547,0.09271245
13601,1982,Talagante,670,13601,13601,0.6030748,0.9817968
13601,1992,Talagante,670,13601,13601,0.63683784,0.32765691
13601,2002,Talagante,670,13601,13601,0.63554865,0.16402715
13601,2017,Talagante,670,13601,13601,0.4213654046595292,0.0370787
13602,1982,El Monte,673,13602,13602,0.5861337,0.9791208
13602,1992,El Monte,673,13602,13602,0.64151215,0.36133985
13602,2002,El Monte,673,13602,13602,0.61261103,0.19210589
13602,2017,El Monte,673,13602,13602,0.3733804891048109,0.08728387
13603,1982,Isla de Maipo,672,13603,13603,0.6175246,0.9913813
13603,1992,Isla de Maipo,672,13603,13603,0.64221675,0.4165262
13603,2002,Isla de Maipo,672,13603,13603,0.62203265,0.18814288
13603,2017,Isla de Maipo,672,13603,13603,0.3919883707470862,0.08332956
13604,1982,Padre Hurtado,674,13604,13604,0.5892185,0.9796345
13604,1992,Padre Hurtado,674,13604,13604,0.62715915,0.40438497
13604,2002,Padre Hurtado,674,13604,13604,0.60925591,0.17346491
13604,2017,Padre Hurtado,674,13604,13604,0.3748877784722048,0.08775394
13605,1982,Peñaflor,671,13605,13605,0.5892185,0.9796345
13605,1992,Peñaflor,671,13605,13605,0.63024618,0.32523726
13605,2002,Peñaflor,671,13605,13605,0.61659869,0.15609624
13605,2017,Peñaflor,671,13605,13605,0.3773625612914353,0.04890097
14101,1982,Valdivia,510,10501,10501,0.6082935,0.6476231
14101,1992,Valdivia,510,10501,10501,0.63967171,0.35819711
14101,2002,Valdivia,510,10501,10501,0.63842371,0.16896067
14101,2017,Valdivia,510,10501,10501,0.3854857219101334,0.07639297
14102,1982,Corral,515,10502,10502,0.5953032,0.6805819
14102,1992,Corral,515,10502,10502,0.62257543,0.40391651
14102,2002,Corral,515,10502,10502,0.61775633,0.26343
14102,2017,Corral,515,10502,10502,0.3540390354767075,0.23147843
14103,1982,Lanco,512,10506,10506,0.622588,0.7059976
14103,1992,Lanco,512,10506,10506,0.62749617,0.36585038
14103,2002,Lanco,512,10506,10506,0.61920622,0.25916113
14103,2017,Lanco,512,10506,10506,0.3756324187395713,0.19184744
14104,1982,Los Lagos,513,10507,10507,0.6198729,0.6739492
14104,1992,Los Lagos,513,10507,10507,0.63949931,0.35870706
14104,2002,Los Lagos,513,10507,10507,0.61441361,0.24950081
14104,2017,Los Lagos,513,10507,10507,0.3826009239387473,0.15490136
14105,1982,Máfil,516,10508,10508,0.6136667,0.6517915
14105,1992,Máfil,516,10508,10508,0.6435178,0.33534428
14105,2002,Máfil,516,10508,10508,0.61865167,0.21977
14105,2017,Máfil,516,10508,10508,0.372604395906726,0.12555116
14106,1982,Mariquina,511,10509,10509,0.6107145,0.660997
14106,1992,Mariquina,511,10509,10509,0.62852915,0.30972872
14106,2002,Mariquina,511,10509,10509,0.62294866,0.24760672
14106,2017,Mariquina,511,10509,10509,0.3937244470265239,0.15628272
14107,1982,Paillaco,519,10510,10510,0.6205591,0.6677732
14107,1992,Paillaco,519,10510,10510,0.64262063,0.36847849
14107,2002,Paillaco,519,10510,10510,0.60935404,0.25450505
14107,2017,Paillaco,519,10510,10510,0.3724350374970938,0.19127224
14108,1982,Panguipulli,517,10511,10511,0.6276035,0.696174
14108,1992,Panguipulli,517,10511,10511,0.63453005,0.34079389
14108,2002,Panguipulli,517,10511,10511,0.63068009,0.25029769
14108,2017,Panguipulli,517,10511,10511,0.3873151914143326,0.14695453
14201,1982,La Unión,518,10504,10504,0.6310129,0.6571527
14201,1992,La Unión,518,10504,10504,0.63841422,0.35172304
14201,2002,La Unión,518,10504,10504,0.6272041,0.21462032
14201,2017,La Unión,518,10504,10504,0.3794572667119679,0.1334944
14202,1982,Futrono,514,10503,10503,0.6200433,0.6875875
14202,1992,Futrono,514,10503,10503,0.63631718,0.34335013
14202,2002,Futrono,514,10503,10503,0.62589047,0.27541991
14202,2017,Futrono,514,10503,10503,0.3845615292754632,0.14073058
14203,1982,Lago Ranco,521,10505,10505,0.5998424,0.6753866
14203,1992,Lago Ranco,521,10505,10505,0.61527406,0.29437862
14203,2002,Lago Ranco,521,10505,10505,0.61686042,0.27419552
14203,2017,Lago Ranco,521,10505,10505,0.3812691257153378,0.14616602
14204,1982,Río Bueno,520,10512,10512,0.6268879,0.6469144
14204,1992,Río Bueno,520,10512,10512,0.64733732,0.32297682
14204,2002,Río Bueno,520,10512,10512,0.63186164,0.25117976
14204,2017,Río Bueno,520,10512,10512,0.3858428369849856,0.16441624
15101,1982,Arica,201,1201,1201,0.6185104,0.9902816
15101,1992,Arica,201,1201,1201,0.63521862,0.50721004
15101,2002,Arica,201,1201,1201,0.62262112,0.18112023
15101,2017,Arica,201,1201,1201,0.3670146350088352,0.08343243
15102,1982,Camarones,202,1202,1202,0.6431535,1.0
15102,1992,Camarones,202,1202,1202,0.68560087,0.35235398
15102,2002,Camarones,202,1202,1202,0.63085135,0.16651163
15102,2017,Camarones,202,1202,1202,0.4587979608292837,0.08799863
15201,1982,Putre,205,1301,1301,0.618731,0.4881554
15201,1992,Putre,205,1301,1301,0.67909789,0.48733275
15201,2002,Putre,205,1301,1301,0.80675176,0.57201056
15201,2017,Putre,205,1301,1301,0.460866135992053,0.14501979
15202,1982,General Lagos,206,1302,1302,0.6219887,0.4931641
15202,1992,General Lagos,206,1302,1302,0.67294872,0.49857222
15202,2002,General Lagos,206,1302,1302,0.63795034,0.21013023
15202,2017,General Lagos,206,1302,1302,0.5166131750440031,0.20996549
16101,1982,Chillán,415,8401,8401,0.6293258,0.6026158
16101,1992,Chillán,415,8401,8401,0.6464612,0.41406275
16101,2002,Chillán,415,8401,8401,0.63951492,0.21550644
16101,2017,Chillán,415,8401,8401,0.3946876132229896,0.11666087
16102,1982,Bulnes,425,8402,8402,0.6148178,0.6118466
16102,1992,Bulnes,425,8402,8402,0.642964,0.4640873
16102,2002,Bulnes,425,8402,8402,0.61514057,0.25699954
16102,2017,Bulnes,425,8402,8402,0.3730183203168638,0.14880693
16103,1982,Chillán Viejo,435,8406,8406,0.6293258,0.6026158
16103,1992,Chillán Viejo,435,8406,8406,0.64809023,0.40310981
16103,2002,Chillán Viejo,435,8406,8406,0.62322532,0.22419278
16103,2017,Chillán Viejo,435,8406,8406,0.3749633847807473,0.19102634
16104,1982,El Carmen,422,8407,8407,0.594349,0.6152332
16104,1992,El Carmen,422,8407,8407,0.62799791,0.38635798
16104,2002,El Carmen,422,8407,8407,0.60813051,0.23664796
16104,2017,El Carmen,422,8407,8407,0.3538165398262793,0.28766531
16105,1982,Pemuco,424,8410,8410,0.6043736,0.6496016
16105,1992,Pemuco,424,8410,8410,0.63204838,0.51026397
16105,2002,Pemuco,424,8410,8410,0.59207954,0.28599405
16105,2017,Pemuco,424,8410,8410,0.36665740019989,0.23840729
16106,1982,Pinto,420,8411,8411,0.6043966,0.5900562
16106,1992,Pinto,420,8411,8411,0.6382279,0.45352338
16106,2002,Pinto,420,8411,8411,0.60545401,0.28575785
16106,2017,Pinto,420,8411,8411,0.3739712445113775,0.25063218
16107,1982,Quillón,426,8413,8413,0.6110561,0.5836762
16107,1992,Quillón,426,8413,8413,0.64629917,0.45399523
16107,2002,Quillón,426,8413,8413,0.60846919,0.26600881
16107,2017,Quillón,426,8413,8413,0.3795841015312034,0.16656863
16108,1982,San Ignacio,421,8418,8418,0.5959432,0.6062331
16108,1992,San Ignacio,421,8418,8418,0.63313695,0.36838671
16108,2002,San Ignacio,421,8418,8418,0.5967955,0.27745831
16108,2017,San Ignacio,421,8418,8418,0.3502665976691426,0.24871311
16109,1982,Yungay,423,8421,8421,0.6283662,0.6302402
16109,1992,Yungay,423,8421,8421,0.63861688,0.42136043
16109,2002,Yungay,423,8421,8421,0.62153008,0.22544457
16109,2017,Yungay,423,8421,8421,0.3887047092424893,0.19379242
16201,1982,Quirihue,432,8414,8414,0.6032706,0.6173864
16201,1992,Quirihue,432,8414,8414,0.64352698,0.43009418
16201,2002,Quirihue,432,8414,8414,0.62394303,0.28319008
16201,2017,Quirihue,432,8414,8414,0.3627289525437425,0.18259972
16202,1982,Cobquecura,431,8403,8403,0.6022542,0.5794078
